country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-04-2026 21:00:00",22.06156703,85.47409613,PM2.5,101,350,187
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-04-2026 21:00:00",22.06156703,85.47409613,NH3,5,5,5
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-04-2026 21:00:00",21.8004996,83.8396977,PM2.5,10,126,54
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-04-2026 21:00:00",21.8004996,83.8396977,CO,2,41,30
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-04-2026 21:00:00",21.8004996,83.8396977,OZONE,45,67,62
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","20-04-2026 21:00:00",25.747299,71.393989,SO2,3,8,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","20-04-2026 21:00:00",25.747299,71.393989,CO,10,34,18
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-04-2026 21:00:00",27.215415,77.50873,NH3,7,10,9
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-04-2026 21:00:00",27.215415,77.50873,CO,12,78,18
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","20-04-2026 21:00:00",25.339605,74.618883,CO,14,26,18
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.194909,76.862296,CO,2,68,22
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.207266,76.829265,NO2,9,85,36
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-04-2026 21:00:00",26.699557,77.898881,PM2.5,18,72,34
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.902909,75.836858,NO2,15,82,36
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.902909,75.836858,SO2,11,58,27
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,PM2.5,13,120,59
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,SO2,2,13,7
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-04-2026 21:00:00",26.9164092,75.7994901,PM10,49,152,113
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-04-2026 21:00:00",30.649961,76.331442,SO2,3,114,29
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-04-2026 21:00:00",27.554793,76.611536,NH3,7,14,9
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-04-2026 21:00:00",27.554793,76.611536,SO2,2,35,19
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","20-04-2026 21:00:00",23.555190,74.440010,PM2.5,18,126,54
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-04-2026 21:00:00",20.94185,86.11510,OZONE,42,250,114
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-04-2026 21:00:00",21.643900,85.599355,PM10,64,97,82
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","20-04-2026 21:00:00",21.847279,85.416905,SO2,9,12,11
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-04-2026 21:00:00",28.018792,73.292658,SO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","20-04-2026 21:00:00",25.435774,75.644272,NH3,2,7,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","20-04-2026 21:00:00",12.9533,80.2357,CO,26,38,30
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","20-04-2026 21:00:00",13.0052189,80.2398125,OZONE,8,13,11
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-04-2026 21:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-04-2026 21:00:00",10.942451,76.978996,CO,27,40,33
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-04-2026 21:00:00",13.4127,80.1081,NO2,15,30,20
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","20-04-2026 21:00:00",9.865935,78.022669,PM10,34,91,57
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","20-04-2026 21:00:00",9.865935,78.022669,OZONE,1,1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","20-04-2026 21:00:00",11.4068288,76.7138973,SO2,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,NO2,11,13,12
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,NH3,3,3,3
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,CO,42,45,42
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-04-2026 21:00:00","8.816428 ",78.099039,CO,2,44,18
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-04-2026 21:00:00","8.816428 ",78.099039,OZONE,27,36,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","20-04-2026 21:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","20-04-2026 21:00:00",17.460103,78.334361,SO2,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-04-2026 21:00:00",17.470431,78.566959,SO2,4,62,25
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-04-2026 21:00:00",17.470431,78.566959,OZONE,12,43,42
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-04-2026 21:00:00",17.518400,78.278777,PM10,20,125,44
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.5316895,78.218939,SO2,2,32,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-04-2026 21:00:00",24.885261,72.857549,SO2,5,14,7
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-04-2026 21:00:00",29.931624,73.864511,PM10,88,145,114
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","20-04-2026 21:00:00",26.159933,75.780517,NO2,7,51,22
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","20-04-2026 21:00:00",26.159933,75.780517,OZONE,21,114,68
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-04-2026 21:00:00",24.5886166,73.6321397,PM2.5,52,141,81
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-04-2026 21:00:00",24.5886166,73.6321397,NH3,3,22,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-04-2026 21:00:00",24.5886166,73.6321397,CO,8,50,32
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","20-04-2026 21:00:00",27.338530,88.614099,OZONE,7,25,22
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-04-2026 21:00:00",27.213494,73.734444,OZONE,21,126,105
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-04-2026 21:00:00",24.041198,74.780702,PM2.5,23,82,42
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-04-2026 21:00:00",26.031443,76.359327,PM2.5,9,61,30
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-04-2026 21:00:00",26.031443,76.359327,NO2,6,86,31
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-04-2026 21:00:00",26.031443,76.359327,CO,20,76,36
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","20-04-2026 21:00:00",27.608912,75.153302,CO,6,30,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-04-2026 21:00:00",24.885261,72.857549,PM2.5,20,52,33
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-04-2026 21:00:00",24.885261,72.857549,PM10,49,115,81
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-04-2026 21:00:00",24.588397,76.172782,NO2,36,66,48
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","20-04-2026 21:00:00",28.108988,75.386577,OZONE,41,123,95
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-04-2026 21:00:00",26.268249,73.0193853,NH3,6,19,10
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-04-2026 21:00:00",26.295810,73.082283,OZONE,22,103,81
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-04-2026 21:00:00",26.215415,73.070156,OZONE,36,124,106
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-04-2026 21:00:00",26.358805,73.047444,PM2.5,12,67,33
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-04-2026 21:00:00",26.358805,73.047444,NH3,2,4,3
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.5316895,78.218939,OZONE,19,23,22
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","20-04-2026 21:00:00",17.585705,78.126199,NH3,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","20-04-2026 21:00:00",17.585705,78.126199,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.393559,78.339194,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.393559,78.339194,CO,25,44,38
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-04-2026 21:00:00",17.544899,78.486949,SO2,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.37206,78.50864,PM2.5,35,86,54
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","20-04-2026 21:00:00",25.164090,75.858137,PM10,59,197,98
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","20-04-2026 21:00:00",25.196024,75.855668,NO2,22,120,52
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","20-04-2026 21:00:00",25.196024,75.855668,SO2,2,36,18
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-04-2026 21:00:00",25.14389,75.821256,PM10,40,155,78
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","20-04-2026 21:00:00",13.1662,80.2584,PM2.5,1,35,10
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","20-04-2026 21:00:00",13.1662,80.2584,NH3,2,8,3
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-04-2026 21:00:00",13.164544,80.26285,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","20-04-2026 21:00:00",12.9533,80.2357,PM2.5,3,97,42
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,PM10,70,89,77
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,NO2,11,16,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,NH3,3,5,4
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-04-2026 21:00:00",17.4559458,78.4332152,SO2,3,22,8
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-04-2026 21:00:00",17.4559458,78.4332152,OZONE,7,18,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","20-04-2026 21:00:00",17.417094,78.457437,PM10,76,92,82
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","20-04-2026 21:00:00",17.417094,78.457437,CO,6,28,18
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-04-2026 21:00:00",17.349694,78.451437,PM10,22,126,68
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-04-2026 21:00:00",17.349694,78.451437,NH3,3,3,3
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","20-04-2026 21:00:00",23.8175497,91.2726974,CO,6,25,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","20-04-2026 21:00:00",23.8175497,91.2726974,OZONE,1,13,9
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","20-04-2026 21:00:00",27.23711,78.01936,NO2,19,20,19
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","20-04-2026 21:00:00",27.23711,78.01936,NH3,5,19,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","20-04-2026 21:00:00",26.868120,81.005119,CO,39,46,45
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-04-2026 21:00:00",26.906111,80.948222,PM2.5,77,170,115
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-04-2026 21:00:00",26.906111,80.948222,OZONE,27,38,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-04-2026 21:00:00",26.90723,80.98579,PM2.5,28,161,77
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-04-2026 21:00:00",26.90723,80.98579,PM10,91,187,126
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-04-2026 21:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-04-2026 21:00:00",26.90723,80.98579,CO,14,18,17
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","20-04-2026 21:00:00",26.8458805,80.9365541,NH3,13,22,16
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-04-2026 21:00:00",26.83399722,80.8917361,NO2,36,57,53
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-04-2026 21:00:00",26.83399722,80.8917361,SO2,3,23,10
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","20-04-2026 21:00:00",28.999264,77.7590354,OZONE,3,15,6
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","20-04-2026 21:00:00",26.730136,83.433859,SO2,47,49,48
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","20-04-2026 21:00:00",28.47272,77.482000,CO,14,121,29
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","20-04-2026 21:00:00",28.47272,77.482000,OZONE,1,151,82
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-04-2026 21:00:00",28.557054,77.453663,NO2,22,128,67
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-04-2026 21:00:00",28.557054,77.453663,NH3,5,14,10
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-04-2026 21:00:00",28.725645,77.749675,NH3,10,16,13
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-04-2026 21:00:00",28.725645,77.749675,OZONE,2,14,10
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-04-2026 21:00:00",25.4547,78.6039,PM10,38,88,56
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-04-2026 21:00:00",25.4547,78.6039,OZONE,4,15,9
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","20-04-2026 21:00:00",26.428282,80.327067,SO2,7,32,17
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.646233,77.358075,NH3,9,11,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.646233,77.358075,SO2,21,31,28
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.757294,77.278792,PM10,169,432,307
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.757294,77.278792,NO2,9,62,36
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.757294,77.278792,NH3,1,5,3
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.757294,77.278792,SO2,20,56,32
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.757294,77.278792,CO,32,88,62
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.685382,77.453839,PM2.5,20,218,89
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.685382,77.453839,CO,67,110,82
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.6603346,77.3572563,PM10,127,335,215
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00","28.739153 ","77.273668 ",NO2,28,81,53
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","20-04-2026 21:00:00",27.23711,78.01936,OZONE,5,6,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","20-04-2026 21:00:00",27.106972,78.000111,CO,10,40,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","20-04-2026 21:00:00",27.106972,78.000111,OZONE,11,14,12
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-04-2026 21:00:00",27.19865833,78.00598056,PM2.5,34,270,158
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-04-2026 21:00:00",27.19865833,78.00598056,CO,32,37,34
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","20-04-2026 21:00:00",27.169338,78.03582,PM10,63,235,146
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","20-04-2026 21:00:00",27.19862,77.92066,CO,10,20,13
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","20-04-2026 21:00:00",27.19862,77.92066,OZONE,11,14,13
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","20-04-2026 21:00:00",28.964949,77.278761,PM2.5,34,219,108
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-04-2026 21:00:00",28.9535882,77.7622941,NO2,6,89,25
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-04-2026 21:00:00","28.972677 ","77.641018 ",PM2.5,190,405,316
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-04-2026 21:00:00","28.972677 ","77.641018 ",NH3,10,19,15
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","20-04-2026 21:00:00","28.798171 ","77.540243 ",OZONE,16,75,59
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-04-2026 21:00:00",28.83526,78.74460,PM10,40,116,85
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-04-2026 21:00:00",28.83526,78.74460,NO2,28,29,29
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-04-2026 21:00:00",28.83526,78.74460,SO2,21,26,24
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","20-04-2026 21:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","20-04-2026 21:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","20-04-2026 21:00:00",28.88528,78.73880,CO,6,56,27
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","20-04-2026 21:00:00",28.856664,78.772638,PM2.5,31,86,58
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","20-04-2026 21:00:00",28.856664,78.772638,PM10,69,138,111
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.802625,78.753728,SO2,50,76,55
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-04-2026 21:00:00",26.509954,80.249612,OZONE,16,19,17
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","20-04-2026 21:00:00",28.61119,77.34206,NO2,95,159,123
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","20-04-2026 21:00:00",28.2348927,77.8683002,NO2,12,13,12
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","20-04-2026 21:00:00",28.2348927,77.8683002,SO2,9,11,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","20-04-2026 21:00:00",26.868120,81.005119,PM10,62,128,96
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","20-04-2026 21:00:00",28.38910936,79.42963708,PM2.5,14,55,32
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-04-2026 21:00:00",27.168897,78.376960,PM10,47,138,90
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","20-04-2026 21:00:00",27.1594,78.3953,PM10,80,195,128
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","20-04-2026 21:00:00",27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.646233,77.358075,PM2.5,26,268,127
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-04-2026 21:00:00",29.4723508,77.7194031,NO2,16,69,36
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-04-2026 21:00:00",29.4723508,77.7194031,NH3,6,9,8
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-04-2026 21:00:00",28.5447608,77.3231257,PM10,108,233,165
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-04-2026 21:00:00",28.5447608,77.3231257,NH3,15,19,17
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","20-04-2026 21:00:00",28.5898,77.3101,PM2.5,35,199,103
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","20-04-2026 21:00:00",28.5898,77.3101,PM10,130,308,209
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-04-2026 21:00:00",28.569230,77.393848,NO2,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-04-2026 21:00:00",28.569230,77.393848,SO2,8,30,18
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-04-2026 21:00:00",28.569230,77.393848,OZONE,8,65,52
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-04-2026 21:00:00",25.425602,81.917152,CO,11,68,14
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-04-2026 21:00:00",25.494,81.863,NH3,7,9,8
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","20-04-2026 21:00:00",26.207781,81.245571,CO,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-04-2026 21:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-04-2026 21:00:00",25.262326,82.995408,SO2,22,29,24
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-04-2026 21:00:00",25.262326,82.995408,CO,2,16,4
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-04-2026 21:00:00",27.5714090,77.6557570,NO2,26,27,27
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-04-2026 21:00:00",27.5714090,77.6557570,CO,10,41,16
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-04-2026 21:00:00",30.269444,78.044167,NO2,1,6,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-04-2026 21:00:00",30.269444,78.044167,CO,4,7,6
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-04-2026 21:00:00",30.075911,78.2859547,SO2,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-04-2026 21:00:00",23.685297,86.945968,PM10,49,114,84
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-04-2026 21:00:00",23.685297,86.945968,NO2,30,42,35
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-04-2026 21:00:00",23.6979360,86.9443950,NO2,9,28,16
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-04-2026 21:00:00",23.6979360,86.9443950,SO2,67,75,69
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","20-04-2026 21:00:00",23.6181830,87.1057180,PM2.5,NA,NA,NA
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","20-04-2026 21:00:00",23.6181830,87.1057180,SO2,NA,NA,NA
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-04-2026 21:00:00",23.616515,87.119133,PM2.5,7,76,45
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-04-2026 21:00:00",23.616515,87.119133,PM10,36,72,50
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-04-2026 21:00:00",22.7605581,88.3617589,SO2,13,16,14
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-04-2026 21:00:00",22.7605581,88.3617589,CO,22,35,27
